Store Number,City,Zip Code,County,2015 Total Bottles Sold,2015 Average Margin Ratio,2015 Average Sale (Dollars),2015 Total Sales (Dollars),2015 Total Transactions,2015 Average Volume per Sale (Liters),2015 Total Volume Sold (Liters),2015 DaysOpen,2015 Average Price per Bottle (Dollars),2015 Average Price per Liter (Dollars),2015 Average Margin,2015 Average Sales per Day,Q1_15 Total Bottles Sold,Q1_15 Average Margin Ratio,Q1_15 Average Sale (Dollars),Q1_15 Total Sales (Dollars),Q1_15 Total Transactions,Q1_15 Average Volume per Sale (Liters),Q1_15 Total Volume Sold (Liters),Q1_15 DaysOpen,Q1_15 Average Price per Bottle (Dollars),Q1_15 Average Price per Liter (Dollars),Q1_15 Average Margin,Q1_15 Average Sales per Day,Q1_16 Total Bottles Sold,Q1_16 Average Margin Ratio,Q1_16 Average Sale (Dollars),Q1_16 Total Sales (Dollars),Q1_16 Total Transactions,Q1_16 Average Volume per Sale (Liters),Q1_16 Total Volume Sold (Liters),Q1_16 DaysOpen,Q1_16 Average Price per Bottle (Dollars),Q1_16 Average Price per Liter (Dollars),Q1_16 Average Margin,Q1_16 Average Sales per Day
4595,DES MOINES,50321,Polk,8292,0.333679895602,75.0403830369,54854.52,731,4.72127222982,3451.25,28,9.31658002736,19.1265449163,25.0395759234,150.286356164,1995,0.333666963755,69.3922279793,13392.7,193,4.28601036269,827.2,6,9.11170984456,19.4750925241,23.154611399,147.172527473,2332,0.333670098374,66.8798,16719.95,250,4.15052,1037.63,9,8.94644,19.6574762907,22.31408,183.735714286
4596,DES MOINES,50317,Polk,8982,0.333743313043,67.4119183168,54468.83,808,4.46002475248,3603.7,36,9.05722772277,18.4764660924,22.4991707921,149.229671233,1851,0.333665654617,72.5635897436,11319.92,156,4.85576923077,757.5,7,9.34846153846,17.8299691955,24.2173717949,124.394725275,2171,0.333700964834,48.6305054152,13470.65,277,3.1514801444,872.96,12,8.6236101083,19.2484463734,16.2298555957,148.029120879
4597,DES MOINES,50315,Polk,15230,0.333765623789,64.4852310924,92084.91,1428,4.50630952381,6435.01,50,9.04229691877,18.9360857303,21.528767507,252.287424658,3512,0.333716738147,57.1645479452,20865.06,365,3.94112328767,1438.51,12,8.75526027397,19.1352774208,19.0792328767,229.286373626,4357,0.33368223302,54.2796565657,26868.43,495,3.75503030303,1858.74,12,8.34937373737,19.4337198765,18.1155151515,295.257472527
4598,DES MOINES,50317,Polk,7187,0.333699901663,69.5037597504,44551.91,641,4.39262090484,2815.67,32,9.68697347894,19.8230734465,23.1977067083,122.060027397,1644,0.333574609124,75.3728358209,10099.96,134,4.5973880597,616.05,6,10.0894776119,19.8391838012,25.146119403,110.988571429,1896,0.333639237939,39.6084879725,11526.07,291,2.59639175258,755.55,13,9.00721649485,19.1691717645,13.2181099656,126.66010989
4599,DES MOINES,50317,Polk,13256,0.333717959077,58.1448163842,82333.06,1416,3.95308615819,5597.57,45,8.71660310734,19.1730785433,19.4068220339,225.570027397,3295,0.333806988001,66.1718927445,20976.49,317,4.49154574132,1423.82,10,8.37359621451,17.6840363565,22.0878864353,230.510879121,3524,0.333683405578,51.1111448598,21875.57,428,3.6623364486,1567.48,13,8.81920560748,18.9728746732,17.0603504673,240.390879121
4600,DES MOINES,50317,Polk,6138,0.334146805072,77.5993048128,58044.28,748,6.36794117647,4763.22,45,12.3695721925,16.018988984,25.932473262,159.025424658,1505,0.333997376816,74.89359375,14379.57,192,6.008125,1153.56,8,11.1525,16.2185677736,25.03578125,158.017252747,1725,0.333971728767,102.523216783,14660.82,143,8.75615384615,1252.13,13,12.9011188811,13.7507839529,34.234965035,161.107912088
4601,DES MOINES,50317,Polk,4180,0.334132557282,57.9005025773,44930.79,776,4.01614690722,3116.53,45,12.1077061856,17.4145809276,19.3499484536,123.098054795,909,0.333774478362,48.7065775401,9108.13,187,3.6392513369,680.54,15,12.0953475936,17.4033457001,16.2643850267,100.089340659,1406,0.333741114172,43.9491884058,15162.47,345,2.92913043478,1010.55,13,11.8286376812,16.9797228679,14.6727246377,166.620549451
4602,PACIFIC JUNCTION,51561,Mills,7776,0.33443154277,102.61154321,99738.42,972,6.99511316872,6799.25,49,18.6208950617,18.8585177708,34.3047530864,273.255945205,1640,0.334664213178,101.659473684,21246.83,209,6.94354066986,1451.2,12,18.8340669856,18.8293779904,34.0136842105,233.481648352,2284,0.333904415344,114.219367089,27069.99,237,7.77202531646,1841.97,13,17.4330379747,18.0192694817,38.1355274262,297.472417582
4603,DES MOINES,50320,Polk,5056,0.334199657539,74.2037037037,46080.5,621,5.04276972625,3131.56,39,12.7460547504,17.3452706338,24.7903542673,126.247945205,1037,0.334301300153,116.478888889,9434.79,81,8.08641975309,655.0,7,13.2480246914,16.8699235744,38.9135802469,103.679010989,1485,0.333569250725,43.4011480363,14365.78,331,2.9136858006,964.43,13,12.0370392749,16.8928774988,14.4763746224,157.865714286
4604,NEWTON,50208,Jasper,25431,0.334252208194,33.7313755033,259697.86,7699,2.63430445512,20281.51,57,14.2736589167,17.8943367601,11.2711001429,711.500986301,6002,0.334454054617,35.3895592287,64232.05,1815,2.65206060606,4813.49,12,14.4331349862,18.301895795,11.8242038567,705.846703297,6204,0.33398118544,33.1205035577,60511.16,1827,2.58685823755,4726.19,15,14.3285057471,17.7293818152,11.0624685276,664.957802198
4605,MARION,52302,Linn,3945,0.33410989043,103.046656891,35138.91,341,7.7537829912,2644.04,26,11.1281524927,15.4373570395,34.4223460411,96.2709863014,1193,0.333601471671,122.64025974,9443.3,77,9.22857142857,710.6,5,10.0515584416,15.7756586271,40.9167532468,103.772527473,1225,0.333745207931,84.7291538462,11014.79,130,6.2,806.0,11,11.5398461538,16.1993484919,28.2603076923,121.041648352
4607,GUTTENBERG,52052,Clayton,1423,0.334352076041,133.141102362,16908.92,127,10.1822834646,1293.15,14,12.9129133858,15.8637814023,44.5551968504,46.3258082192,294,0.333444579857,135.782307692,3530.34,26,10.2230769231,265.8,3,13.1834615385,15.4975686813,45.2746153846,38.7949450549,670,0.334318642564,120.647741935,7480.16,62,8.87903225806,550.5,7,12.0837096774,15.94906298,40.3319354839,82.1995604396
4608,COUNCIL BLUFFS,51503,Pottawattamie,7172,0.334343948958,53.8353671148,52058.8,967,4.07687693899,3942.34,28,11.645294726,18.6074001371,17.9792864529,142.626849315,1708,0.334399372949,48.0689353612,12642.13,263,3.59726235741,946.08,7,11.5419011407,18.4350589229,16.0584410646,138.924505495,1966,0.333619159503,65.3237946429,14632.53,224,4.66138392857,1044.15,7,12.4213392857,19.2182834293,21.7891964286,160.797032967
4609,ANKENY,50023,Polk,4324,0.334267821909,77.2749913043,44433.12,575,6.02175652174,3462.51,43,12.0587652174,15.7174539812,25.8485913043,121.734575342,1067,0.334724505175,111.829326923,11630.25,104,8.57067307692,891.35,7,12.665,14.921441163,37.4340384615,127.804945055,1139,0.333873857834,62.4002808989,11107.25,178,4.58735955056,816.55,14,12.5967977528,16.3660730081,20.8311797753,122.057692308
4613,CARROLL,51401,Carroll,6232,0.334347886455,90.3825902669,57573.71,637,8.61051805338,5484.9,48,12.0587755102,12.5254646034,30.2425902669,157.736191781,1468,0.334717921643,96.9476774194,15026.89,155,8.65129032258,1340.95,12,12.9933548387,13.1918003072,32.4401935484,165.130659341,1569,0.334005191789,85.6443312102,13446.16,157,8.56656050955,1344.95,13,11.3376433121,12.147992114,28.6127388535,147.76
4615,MASON CITY,50401,Cerro Gordo,45069,0.334295586926,148.74542523,419759.59,2822,10.8896137491,30730.49,52,13.2314847626,17.1748386358,49.7377675408,1150.02627397,9410,0.334301182536,151.273443709,91369.16,604,11.5862582781,6998.1,12,13.1434271523,16.9645521917,50.5257781457,1004.0567033,10881,0.333942999614,156.126122137,102262.61,655,12.8582748092,8422.17,13,13.8771145038,17.2682769902,52.5033740458,1123.76494505
4617,DES MOINES,50317,Polk,35909,0.334292272324,70.7942761094,315884.06,4462,4.30865082922,19225.2,107,15.0985858359,20.4384935408,23.6411721201,865.435780822,8134,0.334381780933,65.29340124,73716.25,1129,3.91169176262,4416.3,27,14.9385739593,21.1082884444,21.8002745793,810.068681319,9347,0.333779815481,72.1595498676,81756.77,1133,4.32590467785,4901.25,30,14.8068578994,20.6204877077,24.0772021183,898.426043956
4619,FORT MADISON,52627,Lee,21812,0.333759750364,39.4302866972,137532.84,3488,2.70305619266,9428.26,52,9.58666857798,19.3131850228,13.156149656,376.80230137,5191,0.333821455298,33.1873115079,33452.81,1008,2.27936507937,2297.6,13,9.18771825397,19.0874924123,11.0735416667,367.613296703,5330,0.333550391121,61.6879181495,34668.61,562,4.35717081851,2448.73,13,10.407544484,18.3292221271,20.5766014235,380.973736264
4620,FONTANELLE,50846,Adair,4120,0.334480002384,132.713956044,60384.85,455,10.971978022,4992.25,44,18.3473846154,16.6858367347,44.3958461538,165.437945205,1199,0.334299571672,126.693615385,16470.17,130,10.6384615385,1383.0,12,16.9178461538,15.7855421245,42.3393076923,180.990879121,867,0.334093138843,123.186283186,13920.05,113,9.68920353982,1094.88,10,19.4526548673,19.0848448555,41.1569911504,152.967582418
4621,MAXWELL,50161,Story,3192,0.33584854456,139.107217742,34498.59,248,11.3022983871,2802.97,27,11.6328225806,13.8560229455,46.6923387097,94.5166849315,777,0.335689812737,137.715483871,8538.36,62,10.7516129032,666.6,7,11.8261290323,14.303202765,46.1782258065,93.8281318681,714,0.334814051684,139.543928571,7814.46,56,12.5625,703.5,7,11.9610714286,12.0214965986,46.7260714286,85.8731868132
4622,DES MOINES,50320,Polk,12562,0.333668221833,64.0493976971,72311.77,1129,4.43664304694,5008.97,46,9.31030115146,18.6186866527,21.3747032772,198.114438356,3050,0.333639937957,66.3585036496,18182.23,274,4.58948905109,1257.52,11,9.18317518248,18.7132783207,22.1426642336,199.804725275,3299,0.333694690632,51.0250684932,18624.15,365,3.51005479452,1281.17,12,8.61808219178,18.7842673193,17.0309315068,204.660989011
4626,COUNCIL BLUFFS,51501,Pottawattamie,6431,0.333631177544,58.3473995272,49361.9,846,4.56176122931,3859.25,44,10.6425768322,16.061453086,19.46143026,135.238082192,1545,0.333599641107,53.5765566038,11358.23,212,4.50424528302,954.9,12,10.4580660377,14.990384097,17.8690566038,124.815714286,1864,0.333586962431,63.8145564516,15826.01,248,4.48814516129,1113.06,12,11.6825403226,17.6274021967,21.2833467742,173.912197802
4628,OELWEIN,50662,Fayette,7776,0.334074200445,126.203097595,89225.59,707,9.99236209335,7064.6,51,13.9327015559,15.4881817876,42.1774964639,244.453671233,1525,0.333718143463,114.750466667,17212.57,150,9.0508,1357.62,12,14.3980666667,15.9851547619,38.2767333333,189.149120879,1994,0.333564871133,133.698950276,24199.51,181,10.0108839779,1811.97,13,14.967679558,16.0408274138,44.5861878453,265.928681319
4629,GLENWOOD,51534,Mills,8894,0.333711170389,80.6714611872,70668.2,876,6.0952739726,5339.46,31,11.2864840183,15.8710417239,26.9232420091,193.611506849,1774,0.333818914385,80.9229310345,14080.59,174,6.18988505747,1077.04,10,10.6381609195,15.0618267652,27.017183908,154.731758242,2678,0.333656270093,87.7672103004,20449.76,233,6.30489270386,1469.04,9,11.4264806867,16.8497552626,29.2812875536,224.722637363
4630,DAVENPORT,52803,Scott,25771,0.334070085917,183.964247551,206591.85,1123,11.5387533393,12958.02,52,11.3542564559,17.7699556874,61.4336420303,566.005068493,5134,0.334123173393,189.391496063,48105.44,254,11.9585433071,3037.47,12,12.5886220472,18.537721691,63.2251574803,528.631208791,5761,0.333825864815,162.347056604,43021.97,265,11.2236981132,2974.28,13,10.8830943396,16.8422714333,54.1661509434,472.768901099
4633,CARTER LAKE,51510,Pottawattamie,10980,0.333679750846,68.3722343324,75277.83,1101,4.95409627611,5454.46,46,10.7680018165,17.7268823106,22.8112715713,206.240630137,2976,0.333686180434,74.3087452471,19543.2,263,5.39771863118,1419.6,11,10.580418251,18.0014568189,24.7925475285,214.76043956,2798,0.33355284432,69.6982315113,21676.15,311,4.46286173633,1387.95,12,11.2249196141,18.5255485948,23.2469131833,238.199450549
4636,CEDAR RAPIDS,52402,Linn,5686,0.333710198375,76.015540275,38691.91,509,4.23964636542,2157.98,21,10.3415913556,21.2565022681,25.3660117878,106.005232877,1518,0.334060156391,99.9336521739,11492.37,115,4.94260869565,568.4,6,11.6972173913,22.1944057971,33.3715652174,126.28978022,2079,0.333562679074,64.7631132075,13729.78,212,3.8125,808.25,7,10.365754717,21.9258039179,21.6034433962,150.876703297
4637,CEDAR RAPIDS,52404,Linn,10408,0.333700661444,47.03895,75262.32,1600,3.5016875,5602.7,50,9.55363125,17.7525829232,15.69845,206.198136986,2268,0.333735317844,50.6701714286,17734.56,350,3.58017142857,1253.06,12,10.2302857143,18.8186731814,16.9082571429,194.885274725,2317,0.333554421722,42.0964925373,16922.79,402,3.1202238806,1254.33,12,9.44437810945,18.2976079689,14.0410447761,185.964725275
4638,DAVENPORT,52804,Scott,42343,0.333469645903,219.632136916,343285.03,1563,11.343915547,17730.54,50,10.5939795266,19.5893112299,73.2674792067,940.506931507,7311,0.334004784316,158.693532934,53003.64,334,8.57805389222,2865.07,11,10.8128143713,20.2337333228,52.9617365269,582.457582418,10205,0.333858367115,137.762933619,64335.29,467,8.60987152034,4020.81,13,10.7228265525,19.4057359271,45.9738329764,706.981208791
4640,DAVENPORT,52807,Scott,18871,0.334110877222,151.790481513,176532.33,1163,7.26068787618,8444.18,52,12.7443508169,24.1836540621,50.6751590714,483.650219178,4587,0.334482895966,153.833979933,45996.36,299,7.28535117057,2178.32,12,12.8882943144,23.8813660615,51.3984280936,505.454505495,3963,0.333503994957,150.987656904,36086.05,239,6.84761506276,1636.58,13,12.6287447699,25.209831063,50.350376569,396.55
4641,DES MOINES,50315,Polk,7376,0.333910103406,45.1420164046,66042.77,1463,3.49343130554,5110.89,52,11.4221667806,17.0531978784,15.0763089542,180.93909589,1811,0.334058695115,46.5894428969,16725.61,359,3.63537604457,1305.1,13,11.4601671309,17.0141606977,15.5674373259,183.797912088,2216,0.333579692316,45.3829234339,19560.04,431,3.37287703016,1453.71,14,11.3687470998,17.539059403,15.1423665893,214.945494505
4642,WATERLOO,50701,Black Hawk,16168,0.334472064719,127.25115245,140230.77,1102,7.75051724138,8541.07,51,13.0828402904,19.6841345758,42.5187205082,384.193890411,3260,0.333816253568,124.396814159,28113.68,226,7.9567699115,1798.23,12,12.807920354,19.3200821745,41.5126106195,308.941538462,4169,0.333556723475,104.581373239,29701.11,284,6.98503521127,1983.75,13,13.0307042254,19.1206208082,34.8808802817,326.385824176
4644,DAVENPORT,52803,Scott,26167,0.333635766921,89.8510290055,130104.29,1448,7.77720303867,11261.39,48,8.06964779006,18.5236347195,29.9722997238,356.450109589,6725,0.333682173971,87.872746114,33918.88,386,7.58523316062,2927.9,13,8.2014507772,18.4792381203,29.3139637306,372.734945055,6306,0.333668308811,86.9719596542,30179.27,347,7.13236311239,2474.93,12,7.98570605187,18.7900338704,29.0192507205,331.64032967
4645,ELDRIDGE,52748,Scott,5008,0.333919176238,48.492022792,34041.4,702,3.92287749288,2753.86,21,9.07935897436,15.8073930578,16.1894444444,93.264109589,1369,0.33370380794,53.2261490683,8569.41,161,4.79111801242,771.37,6,8.82055900621,15.3604000296,17.758136646,94.1693406593,706,0.33371008555,46.8199137931,5431.11,116,3.81853448276,442.95,4,10.1313793103,14.9236512158,15.6201724138,59.6825274725
4647,WATERLOO,50707,Black Hawk,12227,0.333684511822,91.4274114441,67107.72,734,6.76298365123,4964.03,49,8.80143051771,17.3919527019,30.5070844687,183.856767123,2406,0.333557882078,87.2931736527,14577.96,167,6.11520958084,1021.24,11,9.53119760479,19.0456429997,29.1173053892,160.197362637,3463,0.33378632932,101.48631068,20906.18,206,6.93762135922,1429.15,13,9.43101941748,18.0801629681,33.870776699,229.738241758
4648,WATERLOO,50703,Black Hawk,49168,0.33393962117,256.179957857,425514.91,1661,10.2088019266,16956.82,53,13.230794702,25.5698128884,85.4509151114,1165.79427397,11138,0.333477439342,310.82918429,102884.46,331,12.6755287009,4195.6,12,13.5860120846,26.5330545775,103.645075529,1130.59846154,11588,0.334091293485,230.548069767,99135.67,430,9.02288372093,3879.84,13,14.1398837209,26.6397808766,76.9462790698,1089.40296703
4650,SWEA CITY,50590,Kossuth,3442,0.334962319233,117.081983696,43086.17,368,10.422201087,3835.37,33,14.0626358696,13.7019696289,39.2570108696,118.04430137,713,0.335559498996,110.190506329,8705.05,79,10.064556962,795.1,7,13.6740506329,13.6918203737,36.9598734177,95.6598901099,862,0.33449837115,118.6975,11394.96,96,10.4286458333,1001.15,11,14.2645833333,12.2703670635,39.6953125,125.219340659
4651,JEWELL,50130,Hamilton,3332,0.335104121103,57.6559390048,35919.65,623,5.95404494382,3709.37,34,11.2234831461,15.7416378789,19.3762921348,98.41,765,0.334372044005,51.5971794872,8049.16,156,5.22769230769,815.52,8,11.6292948718,16.6254140158,17.2919230769,88.4523076923,723,0.334080308403,52.8471428571,7768.53,147,5.51557823129,810.79,9,11.1,15.0811148466,17.6639455782,85.3684615385
4652,DAVENPORT,52803,Scott,28729,0.33371639236,169.750561724,259888.11,1531,7.8521097322,12021.58,47,12.8912344873,24.3384783522,56.6204049641,712.022219178,6364,0.333696479493,155.870178571,61101.11,392,7.40857142857,2904.16,11,14.0466071429,25.1995660228,52.0002806122,671.440769231,6667,0.33350155893,160.59393617,60383.32,376,7.31550531915,2750.63,12,12.9626329787,24.5327532928,53.553856383,663.552967033
4653,JEFFERSON,50129,Greene,3081,0.333941087143,75.0455617978,26716.22,356,6.23421348315,2219.38,15,10.4176123596,17.8017616285,25.108258427,73.1951232877,1039,0.333985947336,71.2756428571,9978.59,140,6.0135,841.89,5,11.047,18.5108295158,23.8286428571,109.654835165,556,0.334164418386,90.7319642857,5080.99,56,7.3125,409.5,4,10.84375,16.3881632653,30.3716071429,55.8350549451
4654,STUART,50250,Adair,6052,0.334502205786,100.79037594,67025.6,665,6.96266165414,4630.17,39,11.9633684211,16.9338710358,33.7165864662,183.631780822,1459,0.334771439697,107.267105263,16304.6,152,7.41644736842,1127.3,10,12.02125,16.8589160401,35.8935526316,179.171428571,1398,0.33440832042,97.5752173913,15709.61,161,7.0099378882,1128.6,11,13.2186956522,16.5127210884,32.6169565217,172.633076923
4657,WELLSBURG,50680,Grundy,1758,0.334982739116,150.848256881,16442.46,109,15.6880733945,1710.0,16,11.1228440367,11.6383923111,50.6097247706,45.0478356164,348,0.334250805465,156.768,3919.2,25,13.92,348.0,3,12.2436,14.3005714286,52.4112,43.0681318681,600,0.334584711892,118.5636,5928.18,50,12.351,617.55,7,11.4046,12.3034095238,39.756,65.1448351648
4659,CONRAD,50621,Grundy,1499,0.335241722859,68.6025,14543.73,212,5.39037735849,1142.76,11,11.6666981132,16.7450157233,23.0026886792,39.8458356164,503,0.334779899707,69.4714492754,4793.53,69,5.46028985507,376.76,3,11.6643478261,16.3560731539,23.2669565217,52.6761538462,323,0.333949449067,69.2313333333,3115.41,45,5.56777777778,250.55,2,11.0655555556,15.0857777778,23.1228888889,34.2352747253
4660,CEDAR RAPIDS,52403,Linn,10071,0.333604974331,150.163290323,69825.93,465,7.86896774194,3659.07,44,9.9592688172,19.8140238095,50.0855268817,191.303917808,3443,0.333609690155,146.642576687,23902.74,163,7.32570552147,1194.09,13,10.6995092025,21.1623626935,48.913006135,262.667472527,2530,0.333516243901,138.538592593,18702.71,135,6.40096296296,864.13,12,11.936962963,23.552882716,46.1988888889,205.524285714
4661,GRIMES,50111,Polk,6965,0.333757571104,91.2184920635,45974.12,504,6.12521825397,3087.11,32,10.6074801587,18.273878732,30.4520833333,125.956493151,1533,0.333785448383,97.2241414141,9625.19,99,6.69545454545,662.85,6,10.4244444444,17.8584944685,32.4665656566,105.771318681,1279,0.333747880381,47.8021764706,8126.37,170,3.16282352941,537.68,8,9.40811764706,20.3391353519,15.9562941176,89.3007692308
4662,CEDAR RAPIDS,52405,Linn,7616,0.334040834825,84.0663567839,66916.82,796,6.9677638191,5546.34,49,11.9497613065,15.0863183572,28.0882286432,183.333753425,1636,0.334355334701,102.543899371,16304.48,159,8.18616352201,1301.6,12,13.0066037736,14.2586762504,34.2779874214,179.17010989,1561,0.333553975649,54.1088655462,12877.91,238,4.56558823529,1086.61,12,11.1911344538,17.0431715559,18.0478151261,141.515494505
4664,BOONE,50036,Boone,2697,0.33431156255,152.391234568,24687.38,162,12.5140740741,2027.28,15,10.4336419753,15.5488116936,50.9645061728,67.6366575342,592,0.333939047751,138.596842105,5266.68,38,13.2921052632,505.1,3,10.8623684211,15.6615538847,46.3452631579,57.8756043956,960,0.333649232724,189.585882353,6445.92,34,15.4588235294,525.6,4,10.2867647059,13.9696918768,63.2558823529,70.8342857143
4665,ANKENY,50021,Polk,6188,0.334725146846,114.166376812,55142.36,483,9.00944099379,4351.56,45,13.0392753623,14.0308520403,38.1851345756,151.074958904,1609,0.33475768609,105.933088235,14406.9,136,8.07176470588,1097.76,9,12.5920588235,15.5130329987,35.4458823529,158.317582418,1413,0.334142594522,119.308073394,13004.58,109,9.28899082569,1012.5,11,13.6448623853,13.5821930974,39.8581651376,142.907472527
4667,BEVINGTON,50033,Madison,3558,0.334066268383,77.4882283465,39364.02,508,5.83673228346,2965.06,26,11.5715748031,17.7930189311,25.9168503937,107.846630137,826,0.334209033357,85.8156363636,9439.72,110,6.55418181818,720.96,6,11.6373636364,17.2034840195,28.7045454545,103.733186813,829,0.333840269033,57.103,9136.48,160,4.185875,669.74,8,11.4828125,17.4046817851,19.081375,100.400879121
4668,CLEAR LAKE,50428,Cerro Gordo,11708,0.335175913401,80.9913969336,142625.85,1761,7.14310051107,12579.0,51,13.1416581488,14.0824033963,27.1475014196,390.755753425,2115,0.334868849775,70.0969101124,24954.5,356,6.30969101124,2246.25,12,12.3721629213,13.2554347245,23.4696348315,274.225274725,2693,0.334397214403,77.3208747045,32706.73,423,7.01004728132,2965.25,9,13.398179669,14.3594765282,25.8379432624,359.414615385
4669,DES MOINES,50312,Polk,4651,0.333441875295,114.371301115,92297.64,807,1.54859975217,1249.72,19,25.6301858736,89.4002346471,38.13377943,252.870246575,1499,0.333436576496,118.602392157,30243.61,255,1.52431372549,388.7,5,27.3465490196,94.5774640523,39.5444313725,332.347362637,1131,0.3334470215,173.475797101,35909.49,207,1.74710144928,361.65,6,34.6930434783,90.1882988268,57.8352173913,394.60978022
4670,TRIPOLI,50676,Bremer,12425,0.334406906746,87.7173871332,155435.21,1772,7.45530474041,13210.8,51,13.5788205418,13.9426555938,29.3875564334,425.849890411,3222,0.334628209772,87.1081561822,40156.86,461,7.36911062907,3397.16,12,13.2396095445,13.9098130358,29.1957700651,441.284175824,2799,0.334032810093,62.085978836,35202.75,567,5.23564373898,2968.61,13,14.1429982363,14.624632614,20.7744268078,386.843406593
4673,WEST POINT,52656,Lee,13634,0.333941241436,146.583179454,225444.93,1538,9.28884915475,14286.25,53,17.0307802341,16.345902223,48.9225682705,617.657342466,3520,0.333684186459,145.192556962,57351.06,395,9.16075949367,3618.5,13,16.9335696203,16.5759240506,48.4446075949,630.231428571,3200,0.333849943887,147.908271955,52211.62,353,9.30736543909,3285.5,12,16.8785552408,16.688684743,49.3567988669,573.754065934
4674,AMES,50010,Story,5857,0.334171219688,82.2861261261,63936.32,777,5.41138996139,4204.65,35,12.2016859717,18.8191641565,27.5001673102,175.168,1486,0.334392494202,83.7055440415,16155.17,193,5.49466321244,1060.47,9,12.1367875648,18.8602941754,27.9753367876,177.529340659,1427,0.33373733266,76.2431578947,14486.2,190,5.39615789474,1025.27,8,11.5019473684,17.3441225004,25.4458947368,159.189010989
4675,AMES,50010,Story,4490,0.334193070743,80.9379545455,46296.51,572,5.86204545455,3353.09,33,11.725,17.8291135903,27.061958042,126.839753425,945,0.334108211914,90.6513888889,9790.35,108,6.62462962963,715.46,6,11.5890740741,18.1062830688,30.3108333333,107.586263736,1071,0.333709642675,75.4325165563,11390.31,151,5.13966887417,776.09,9,12.1412582781,18.1134772361,25.1757615894,125.168241758
4676,SIOUX CITY,51101,Woodbury,8062,0.33368884515,55.6704420432,56672.51,1018,3.68565815324,3752.0,39,11.9981925344,21.065099765,18.5743811395,155.267150685,1727,0.33349693462,64.197791411,10464.24,163,4.79441717791,781.49,4,10.531595092,19.5722718854,21.4093865031,114.991648352,2619,0.333500051004,60.8385365854,19955.04,328,3.68804878049,1209.68,13,13.7525,22.0536226715,20.2901829268,219.286153846
4677,CORALVILLE,52241,Johnson,63785,0.333764759967,1829.36467204,1589717.9,869,92.3900460299,80286.95,36,26.8728653625,27.0180694376,611.60703107,4355.39150685,9348,0.333632693718,1715.56622047,217876.91,127,84.7401574803,10762.0,6,26.0022047244,26.9468691414,574.747795276,2394.25175824,9198,0.333606332331,1320.19739645,223113.36,169,71.6982248521,12117.0,10,25.1368047337,25.4270047901,441.23112426,2451.79516484
4678,ADEL,50003,Dallas,18726,0.334716142972,195.272531181,266156.46,1363,14.725862069,20071.35,45,13.1371680117,15.2071806206,65.5008070433,729.195780822,4003,0.334726597683,157.210712251,55180.96,351,11.9524501425,4195.31,11,12.6088888889,14.6879585538,52.6686039886,606.384175824,3475,0.334329143674,141.231538462,45900.25,325,11.9285230769,3876.77,10,13.4218153846,14.4915783883,47.2779076923,504.398351648
4684,INDIANOLA,50125,Warren,10350,0.333941764816,103.096332094,83198.74,807,8.77136307311,7078.49,51,11.0855390335,13.963931087,34.5150185874,227.941753425,2589,0.334148907653,76.4468199234,19952.62,261,6.17659003831,1612.09,12,10.978697318,15.5096551964,25.5531800766,219.25956044,2723,0.333778356793,118.577912088,21581.18,182,10.2598901099,1867.3,12,10.6416483516,13.7447017268,39.570989011,237.155824176
4687,CEDAR RAPIDS,52402,Linn,3560,0.334033050073,88.4046361186,32798.12,371,6.63679245283,2462.25,22,11.3861994609,17.2726692405,29.5492183288,89.8578630137,859,0.334860460606,90.2814117647,7673.92,85,7.25176470588,616.4,4,10.9058823529,16.8726610644,30.2851764706,84.3287912088,1177,0.333597850451,85.878203125,10992.41,128,6.546484375,837.95,8,11.2178125,16.2462574405,28.65078125,120.795714286
4688,CARROLL,51401,Carroll,2808,0.334718258142,142.608571429,32942.58,231,11.9350649351,2757.0,21,13.7088311688,13.4517316017,47.6698701299,90.2536438356,456,0.334729483159,140.011764706,4760.4,34,13.5882352941,462.0,4,13.0638235294,11.9708123249,46.7823529412,52.3120879121,1086,0.33465297729,144.805617978,12887.7,89,10.8606741573,966.6,7,13.4648314607,15.4213108614,48.3856179775,141.623076923
4692,KEOKUK,52632,Lee,1284,0.333802523129,157.176774194,19489.92,124,10.6209677419,1317.0,13,15.64,16.192688172,52.4487096774,53.3970410959,318,0.333433764989,160.329677419,4970.22,31,10.2096774194,316.5,3,15.8912903226,16.4014132104,53.46,54.6178021978,578,0.333468066198,139.629795918,6841.86,49,9.74285714286,477.4,4,13.1575510204,15.7216763848,46.5644897959,75.1852747253
4694,DAVENPORT,52806,Scott,11860,0.33367001643,90.2365372168,83649.27,927,5.40083063646,5006.57,50,12.1067529666,20.7097626753,30.1051240561,229.176082192,2315,0.333618470544,88.8703703704,16796.5,189,5.42497354497,1025.32,11,10.9778835979,20.0161904762,29.6491534392,184.576923077,3268,0.333637760383,93.1395020747,22446.62,241,5.78062240664,1393.13,13,11.2490456432,18.6083565501,31.0738174274,246.666153846
4695,ALTOONA,50009,Polk,1942,0.33436635662,140.449336735,27528.07,196,10.012755102,1962.5,21,14.9344897959,14.9406413994,46.9346428571,75.419369863,412,0.334185162841,126.386585366,5181.85,41,10.0731707317,413.0,5,13.8626829268,13.9428106852,42.2075609756,56.9434065934,652,0.333918014683,131.26030303,8663.18,66,8.78878787879,580.06,7,14.0628787879,17.1529158123,43.8090909091,95.1997802198
