Store Number,City,Zip Code,County,2015 Total Bottles Sold,2015 Average Margin Ratio,2015 Average Sale (Dollars),2015 Total Sales (Dollars),2015 Total Transactions,2015 Average Volume per Sale (Liters),2015 Total Volume Sold (Liters),2015 DaysOpen,2015 Average Price per Bottle (Dollars),2015 Average Price per Liter (Dollars),2015 Average Margin,2015 Average Sales per Day
4269,TIPTON,52772,Cedar,19042,0.335055113292,74.8518139224,223657.22,2988,6.40423694779,19135.86,52,12.8074564926,15.9468010753,25.2093273092,612.759506849
4271,CENTERVILLE,52544,Appanoose,6528,0.334170442165,162.917538995,94003.42,577,14.537694974,8388.25,43,15.6713344887,14.5622315755,54.5150433276,257.543616438
4272,ESTHERVILLE,51334,Emmet,6968,0.335077535573,151.792761905,95629.44,630,15.3415873016,9665.2,44,14.0572222222,12.1733340447,51.1306349206,261.998465753
4273,DES MOINES,50317,Polk,20651,0.333805027931,41.9970456455,149971.45,3571,2.8552058247,10195.94,52,11.4930775693,19.4131319068,14.0150938113,410.880684932
4274,RUTHVEN,51358,Palo Alto,2436,0.333954768942,80.48096,30180.36,375,7.388,2770.5,24,15.1446133333,14.3620393651,26.8781066667,82.6859178082
4275,KNOXVILLE,50138,Marion,8103,0.334351487473,253.601816406,129844.13,512,20.5077148438,10499.95,40,14.4173632813,15.2723876581,85.5087304687,355.737342466
4277,LE MARS,51031,Plymouth,22876,0.333843622311,134.087097021,351040.02,2618,8.47284568373,22181.91,52,17.8129488159,20.883487593,44.7638120703,961.753479452
4279,KEOTA,52248,Keokuk,2377,0.334425566498,63.2130346821,21871.71,346,5.96560693642,2064.1,24,11.0696531792,13.7025254611,21.1445375723,59.9224931507
4283,MARION,52302,Linn,5155,0.334067704193,100.408534031,57534.09,573,7.33813263525,4204.75,45,13.3020244328,16.6639530873,33.5251657941,157.627643836
4284,IOWA FALLS,50126,Hardin,5209,0.33511773767,141.325621053,67129.67,475,13.8584210526,6582.75,43,13.7970105263,12.8465082707,47.7268421053,183.91690411
4285,NEW HAMPTON,50659,Chickasaw,9439,0.334361229376,123.331946375,124195.27,1007,11.618917577,11700.25,48,13.1049751738,13.3410460113,41.5003574975,340.261013699
4289,WAUKON,52172,Allamakee,5157,0.334565815914,94.2977684964,79021.53,838,8.80161097852,7375.75,45,15.8431742243,14.0371559268,31.6854653938,216.497342466
4291,CRESTON,50801,Union,17381,0.333863114586,78.9619704888,256863.29,3253,5.80556409468,18885.5,52,15.4329880111,15.9272681627,26.4824162312,703.735041096
4296,KEOSAUQUA,52565,Van Buren,7820,0.33404407171,82.8530698659,117402.8,1417,5.90431898377,8366.42,50,15.6326817219,17.12458366,27.685194072,321.651506849
4298,DYSART,52224,Tama,3522,0.334643123134,121.435192308,37887.78,312,10.1028846154,3152.1,35,11.7038141026,12.6473519536,40.59,103.802136986
4299,CENTRAL CITY,52214,Linn,8318,0.334711831321,72.1488501414,76549.93,1061,6.22124410933,6600.74,50,12.2420263902,14.4519120774,24.1468331762,209.725835616
4300,OSKALOOSA,52577,Mahaska,9182,0.334945435268,195.521352459,143121.63,732,14.1677595628,10370.8,49,13.6967213115,14.1273835545,65.4629508197,392.114054795
4301,DES MOINES,50320,Polk,21679,0.333707143307,135.160399202,203146.08,1503,6.29079840319,9455.07,97,13.8212840985,24.3410198701,45.0868330007,556.56460274
4303,MEDIAPOLIS,52637,Des Moines,6788,0.333844800795,41.1748659517,92149.35,2238,2.86647006256,6415.16,52,14.7455183199,16.3234411562,13.7417113494,252.463972603
4306,HAMPTON,50441,Franklin,5026,0.334286977353,36.7281460674,65376.1,1780,2.82757865169,5033.09,52,15.5694269663,16.9050542508,12.2852022472,179.11260274
4310,CHEROKEE,51012,Cherokee,5759,0.335190680949,91.7902866593,83253.79,907,7.52122381477,6821.75,44,15.0979603087,15.3095484853,30.8584785006,228.092575342
4311,FORT DODGE,50501,Webster,14549,0.33465402432,171.619018519,185348.54,1080,16.4634259259,17780.5,52,13.5124814815,13.5773126102,57.9946944444,507.804219178
4312,COUNCIL BLUFFS,51501,Pottawattamie,85280,0.333914403824,199.918347566,1404626.31,7026,11.2268986621,78880.19,52,16.6198405921,20.3570304901,66.695009963,3848.29126027
4313,ATLANTIC,50022,Cass,6016,0.334402904379,141.482336283,79937.52,565,12.7752212389,7218.0,42,13.5308318584,12.9499047619,47.4562654867,219.00690411
4317,GREENFIELD,50849,Adair,7214,0.334500103093,85.9123237598,98713.26,1149,7.34125326371,8435.1,51,13.8835335074,14.5605847735,28.7834638816,270.447287671
4318,RED OAK,51566,Montgomery,5449,0.334414660164,92.2278298397,74796.77,811,7.69451294698,6240.25,51,15.2410480888,15.46698902,30.9097410604,204.922657534
4319,HUMBOLDT,50548,Humboldt,8826,0.334726904249,177.952780142,125456.71,705,16.9443262411,11945.75,46,14.0364397163,13.7016541709,60.2537446809,343.717013699
4320,PERRY,50220,Boone,13229,0.334923848928,165.799910642,204099.69,1231,13.8101137287,17000.25,52,16.0063606824,15.7220331902,55.9052883834,559.177232877
4321,CHARLES CITY,50616,Floyd,6100,0.334799533099,106.069309878,78385.22,739,10.6092016238,7840.2,46,13.0460351827,14.1849313744,36.0265899865,214.754027397
4324,DAYTON,50530,Webster,4158,0.334019510567,78.2125935162,62726.5,802,5.58382793017,4478.23,30,14.5274189526,15.3820903881,26.1251620948,171.853424658
4326,STRATFORD,50249,Hamilton,2878,0.334808702008,66.8507431341,41380.61,619,5.75891760905,3564.77,31,15.9992245557,15.4286650896,22.4159289176,113.371534247
4334,DUBUQUE,52001,Dubuque,11230,0.334676042162,145.447397692,138611.37,953,13.3254669465,12699.17,42,12.5558027282,13.6076964973,48.8824134313,379.757178082
4336,GEORGE,51237,Lyon,3490,0.334211130229,47.9026304107,43160.27,901,4.01392896781,3616.55,44,14.0937735849,15.0952768019,15.9946392897,118.247315068
4337,LARCHWOOD,51241,Lyon,3413,0.334016680503,113.058319739,69304.75,613,6.13898858075,3763.2,26,22.4231810767,23.1560607473,37.7502773246,189.876027397
4343,DES MOINES,50313,Polk,10606,0.333567290679,92.7238481675,70841.02,764,5.45619109948,4168.53,24,11.3534293194,20.8191005871,30.9301832461,194.084986301
4344,GRIMES,50111,Polk,14216,0.334225826241,31.2327460169,199952.04,6402,1.89930490472,12159.35,58,15.4512105592,19.8060889934,10.431711965,547.813808219
4345,GRINNELL,50112,Poweshiek,16262,0.334334459989,33.8530139535,145567.96,4300,2.17961162791,9372.33,52,11.9282116279,18.2921215211,11.3084325581,398.816328767
4346,SHELLSBURG,52332,Benton,7761,0.334278323572,35.2503385417,94752.91,2688,2.75451636905,7404.14,52,13.9996391369,15.4466095269,11.7838616071,259.597013699
4355,STORY CITY,50248,Story,4882,0.334603850471,85.0561217949,53075.02,624,6.47690705128,4041.59,33,10.8963461538,16.701932255,28.4737339744,145.411013699
4356,NEVADA,50201,Story,2726,0.33410943749,61.744958159,29514.09,478,4.51374476987,2157.57,24,11.7139958159,18.1728043435,20.65541841,80.8605205479
4358,CLARION,50525,Wright,4318,0.334568939438,150.760133779,45077.28,299,12.3216722408,3684.18,26,11.9513377926,14.5400057605,50.4463210702,123.49939726
4359,WAUKEE,50263,Dallas,3673,0.334274154886,88.5198728814,41781.38,472,6.04561440678,2853.53,25,12.388940678,17.7094188639,29.5908686441,114.469534247
4361,DES MOINES,50313,Polk,10585,0.33379723366,70.7493838384,70041.89,990,4.79112121212,4743.21,50,10.1072323232,18.7477594332,23.6201818182,191.895589041
4362,POLK CITY,50226,Polk,4548,0.334538204529,77.6504380665,51404.59,662,5.61064954683,3714.25,38,11.6372809668,16.5730042823,25.9912839879,140.834493151
4366,TIFFIN,52340,Johnson,4029,0.334058929297,66.8962573099,45757.04,684,4.34269005848,2970.4,25,11.6172807018,17.8994309183,22.3531578947,125.361753425
4368,JOHNSTON,50131,Polk,4379,0.334178376361,70.0279382889,49929.92,713,4.9649368864,3540.0,44,12.8595511921,18.0073872915,23.405483871,136.79430137
4369,NORWALK,50211,Warren,6045,0.33402667367,82.7779895561,63407.94,766,5.89578328982,4516.17,41,13.3333681462,17.5968442471,27.650770235,173.720383562
4370,NORWALK,50211,Warren,5434,0.333986486997,78.8240293638,48319.13,613,5.88983686786,3610.47,30,12.0771288744,16.8615425697,26.3465742251,132.381178082
4371,WEST DES MOINES,50265,Polk,4176,0.334010204525,83.2960683761,48728.2,585,5.6604957265,3311.39,27,12.3725811966,17.7113401694,27.8250940171,133.501917808
4373,WEST DES MOINES,50266,Polk,7151,0.333924005506,85.7441081081,79313.3,925,5.46850810811,5058.37,47,13.3686918919,17.6881899657,28.6274162162,217.296712329
4374,GRIMES,50111,Polk,4939,0.333998024885,92.4740535714,51785.47,560,6.560125,3673.67,32,12.523875,17.8000748258,30.889125,141.878
4375,GRIMES,50111,Polk,4971,0.334078928867,68.8712389381,54477.15,791,5.23165613148,4138.24,39,11.8877243995,17.3739030876,23.0244500632,149.252465753
4376,MASON CITY,50401,Cerro Gordo,7644,0.334284247758,80.1695591398,74557.69,930,6.39370967742,5946.15,50,11.2871075269,16.5942510708,26.8074301075,204.267643836
4377,DES MOINES,50313,Polk,8211,0.333698377476,60.8424736842,57800.35,950,3.69395789474,3509.26,39,9.41458947368,20.5082781383,20.3046421053,158.357123288
4378,WAUKEE,50263,Dallas,4137,0.333959715845,111.59739726,40733.05,365,8.85164383562,3230.85,27,11.7766849315,15.6687844097,37.2672876712,111.59739726
4379,WEST DES MOINES,50266,Polk,6030,0.333693579246,86.0581994048,57831.11,672,5.8415625,3925.53,42,12.0242857143,17.0297841351,28.7201488095,158.44139726
4380,WEST BRANCH,52358,Cedar,2749,0.334886437295,98.1905016722,29358.96,299,7.61210702341,2276.02,27,11.9451170569,15.7838760153,32.8992976589,80.4355068493
4382,WEST DES MOINES,50265,Polk,6214,0.333899422553,57.0413748933,66795.45,1171,4.00361229718,4688.23,51,11.917822374,18.3504474065,19.0588300598,183.001232877
4384,ADEL,50003,Dallas,6371,0.334143801473,73.4087639061,59387.69,809,5.87800988875,4755.31,45,12.0340420272,17.3188632195,24.5453399258,162.706
4387,SPIRIT LAKE,51360,Dickinson,3812,0.334303242673,100.045,39617.82,396,8.00656565657,3170.6,30,11.4961868687,15.6080749043,33.4444949495,108.541972603
4388,CLIVE,50325,Polk,3583,0.333709091783,62.6610752688,23309.92,372,3.8702688172,1439.74,15,9.27768817204,19.7891379873,20.9095698925,63.8627945205
4392,CLIVE,50325,Polk,5460,0.333915783873,40.1065583554,60480.69,1508,2.59679045093,3915.96,47,11.9864190981,18.5524807082,13.4004840849,165.700520548
4393,CLIVE,50325,Polk,4358,0.333956652547,72.3655354201,43925.88,607,5.06756177924,3076.01,29,13.0136738056,18.0395325516,24.1663426689,120.344876712
4395,ELLSWORTH,50075,Hamilton,4570,0.334874653978,79.2728448276,55173.9,696,6.17704022989,4299.22,39,12.0163936782,16.4537201375,26.6057902299,151.161369863
4396,REINBECK,50669,Grundy,3090,0.334627160662,122.085442623,37236.06,305,10.8855737705,3320.1,41,12.8088852459,11.8704668228,40.8324590164,102.01660274
4398,BELMOND,50421,Wright,5215,0.334383348014,118.915878525,54820.22,461,9.97268980477,4597.41,45,12.2165292842,15.9578572464,39.7656399132,150.192383562
4402,RIVERSIDE,52327,Washington,9036,0.334529685888,99.9008113208,105894.86,1060,8.00766981132,8488.13,51,12.1722924528,16.6750580373,33.4737641509,290.12290411
4404,ANKENY,50021,Polk,4315,0.334020800052,89.3727097902,51121.19,572,6.23145104895,3564.39,44,11.7792657343,16.6623422411,29.8528846154,140.058054795
4405,ANKENY,50021,Polk,5672,0.33399116642,45.5373872473,58561.08,1286,3.27299377916,4209.07,41,11.6071539658,17.5744575164,15.2166951788,160.441315068
4406,ANKENY,50023,Polk,4992,0.334348854478,83.8028571429,55142.28,658,6.11580547112,4024.2,36,12.6975987842,16.5034043459,28.0208054711,151.074739726
4408,BOONE,50036,Boone,3559,0.334137632072,99.9067213115,30471.55,305,7.57416393443,2310.12,26,10.6047213115,16.8228065835,33.3834754098,83.4836986301
4409,BOONE,50036,Boone,2333,0.334293088769,104.673113208,22190.7,212,8.13806603774,1725.27,19,11.0106603774,16.3812224843,34.9995754717,60.7964383562
4410,PERRY,50220,Boone,5223,0.33451996019,62.5783638743,47809.87,764,5.11960732984,3911.38,46,10.1041361257,15.4502900903,20.9427094241,130.985945205
4411,DE SOTO,50069,Dallas,5195,0.334433121558,67.1641224018,58164.13,866,5.37051963048,4650.87,44,12.3740300231,16.6551575555,22.4704157044,159.353780822
4413,WAPELLO,52653,Louisa,3026,0.334215219796,115.345873606,31028.04,269,8.44914498141,2272.82,22,11.5005947955,15.8044308727,38.5588104089,85.0083287671
4414,NEOLA,51559,Pottawattamie,3747,0.334101863642,80.3488747731,44272.23,551,6.06631578947,3342.54,36,11.0377495463,16.4521340607,26.8515063521,121.293780822
4415,ACKLEY,50601,Hardin,2907,0.334516583057,75.2886621315,33202.3,441,6.84446712018,3018.41,31,12.0178684807,15.335134507,25.2658503401,90.9652054795
4416,CASEY,50048,Guthrie,3395,0.33446110031,126.016808511,35536.74,282,8.79166666667,2479.25,21,11.8787943262,16.8420533604,42.1196808511,97.3609315068
4417,ADAIR,50002,Adair,2584,0.334725881132,138.997663551,29745.5,214,9.46261682243,2025.0,15,13.4912149533,16.1139363596,46.4852803738,81.4945205479
4418,WALNUT,51577,Pottawattamie,3319,0.334487183775,108.918636364,38339.36,352,7.27088068182,2559.35,30,12.6382102273,18.0486458333,36.4176420455,105.039342466
4419,LAMONI,50140,Decatur,3926,0.334153228954,81.1674464286,45453.77,560,5.607125,3139.99,38,11.1054642857,17.4859200553,27.1245535714,124.530876712
4421,HAMPTON,50441,Franklin,2389,0.33413692861,100.040155039,25810.36,258,7.17620155039,1851.46,13,12.2494186047,19.5958182143,33.4635658915,70.7133150685
4426,MARSHALLTOWN,50158,Marshall,33345,0.334088149115,96.315779756,292125.76,3033,6.49802176063,19708.5,53,13.2638542697,18.0292922338,32.1604582921,800.344547945
4427,NORTH LIBERTY,52317,Johnson,3802,0.334440020943,73.7812773109,43899.86,595,4.99465546218,2971.82,30,12.3170084034,17.3315796205,24.6632436975,120.273589041
4428,AMES,50014,Story,5668,0.334162805277,112.865262267,66703.37,591,7.93424703892,4689.14,38,13.4680541455,16.4879827307,37.7097631134,182.748958904
4429,COLFAX,50054,Jasper,4577,0.334229028667,111.402488479,48348.68,434,7.86456221198,3413.22,38,12.8976036866,16.4208493421,37.2354608295,132.462136986
4430,FORT DODGE,50501,Webster,3875,0.334199205174,111.414825175,31864.64,286,8.82912587413,2525.13,32,11.0116433566,16.2633508597,37.2870629371,87.3003835616
4431,FORT DODGE,50501,Webster,3413,0.333916162625,124.471097046,29499.65,237,10.2651054852,2432.83,31,10.7136708861,14.0481102545,41.5466666667,80.8209589041
4433,PLEASANT HILL,50317,Polk,4285,0.333875903563,82.5413074205,46718.38,566,5.59454063604,3166.51,23,11.8674204947,17.6019705209,27.5575618375,127.995561644
4434,ROCK RAPIDS,51246,Lyon,6818,0.334211776898,77.9860322256,77440.13,993,6.55090634441,6505.05,52,14.8267472306,14.3512930094,26.0654179255,212.164739726
4436,AMES,50010,Story,7767,0.334077084174,111.72076087,82226.48,736,8.6392798913,6358.51,48,13.4609782609,17.4938371745,37.3182472826,225.278027397
4437,AMES,50010,Story,5749,0.334169181768,79.468069241,59680.52,751,6.01973368842,4520.82,50,12.0523834887,16.1117854137,26.5752063915,163.508273973
4438,AMES,50010,Story,4859,0.33401483656,53.5025770654,43390.59,811,4.05120838471,3285.53,44,10.9635265105,17.2620322539,17.8881874229,118.878328767
4439,CENTER POINT,52213,Linn,6081,0.334696845089,51.1931056794,71209.61,1391,4.76516894321,6628.35,52,12.5672969087,13.6301251241,17.1393601725,195.094821918
4440,COUNCIL BLUFFS,51503,Pottawattamie,2499,0.33385801061,108.255,24465.63,226,7.61283185841,1720.5,17,10.992699115,15.8958027813,36.1340707965,67.0291232877
4443,PALO,52324,Linn,3944,0.334303852608,148.238,45953.78,310,10.7341935484,3327.6,24,15.1892580645,14.9316436252,49.5410967742,125.900767123
4444,SLOAN,51055,Woodbury,6994,0.334332592786,97.9722209302,84256.11,860,6.45693023256,5552.96,47,11.8276627907,17.4831616833,32.7570232558,230.838657534
4445,WEBSTER CITY,50595,Hamilton,4481,0.333936468511,98.4519,39380.76,400,7.274475,2909.79,36,10.255,16.4071530009,32.87655,107.892493151
4446,URBANDALE,50322,Polk,13438,0.333617302782,55.399488959,87808.19,1585,3.4830851735,5520.69,52,8.86107255521,19.5136135455,18.4826940063,240.570383562
4447,URBANDALE,50322,Polk,7878,0.33367749238,96.315108055,49024.39,509,6.86724950884,3495.43,31,9.76667976424,17.7601304834,32.1396463654,134.31339726
4448,URBANDALE,50322,Polk,3009,0.334031362028,82.3209166667,29635.53,360,5.68133333333,2045.28,38,11.8725277778,17.1905571876,27.5103611111,81.1932328767
4449,URBANDALE,50322,Polk,3304,0.334231270516,87.3005206074,40245.54,461,5.81650759219,2681.41,41,13.877527115,17.0739019804,29.1779826464,110.261753425
4450,URBANDALE,50323,Polk,3887,0.334369081527,81.7341821248,48468.37,593,5.69478920742,3377.01,49,13.0814839798,16.7348864924,27.3410455312,132.790054795
4451,WEBSTER CITY,50595,Hamilton,4917,0.334092551729,80.2305595668,44447.73,554,6.76505415162,3747.84,38,10.9533574007,17.6557903559,26.8595848375,121.77460274
4452,SIOUX CITY,51105,Woodbury,15057,0.333794511638,86.942898914,104070.65,1197,5.85101086048,7003.66,46,11.5535254804,19.3199958864,29.0195071011,285.125068493
4453,FOREST CITY,50436,Winnebago,9540,0.334072305917,72.2297123894,97943.49,1356,6.02418879056,8168.8,50,13.8733628319,16.059200273,24.1469985251,268.338328767
4454,SIOUX CITY,51109,Woodbury,3271,0.334046723571,138.192864322,27500.38,199,9.91683417085,1973.45,12,11.1656281407,17.3576621201,46.1591457286,75.3435068493
4455,ELDORA,50627,Hardin,2192,0.334350361455,79.5534,23866.02,300,6.08793333333,1826.38,21,12.3832666667,17.0277213706,26.619,65.3863561644
4456,IOWA CITY,52246,Johnson,5697,0.333833654335,65.925978022,59992.64,910,4.29557142857,3908.97,48,10.8966593407,17.9163181083,22.0105494505,164.36339726
4457,IOWA CITY,52240,Johnson,7406,0.33388880868,108.501310241,72044.87,664,7.20230421687,4782.33,43,11.0122138554,16.8714439336,36.2258283133,197.383205479
4459,EAGLE GROVE,50533,Wright,5181,0.334308085698,109.186356275,53938.06,494,8.67214574899,4284.04,28,11.9305668016,16.2367553499,36.5446963563,147.775506849
4461,WINDSOR HEIGHTS,50324,Polk,11496,0.333669323433,51.6290042076,73622.96,1426,3.52603085554,5028.12,49,8.81000701262,19.117663286,17.2284221599,201.706739726
4462,BUFFALO CENTER,50424,Winnebago,4783,0.334931990944,46.6650550381,55111.43,1181,4.10726502964,4850.68,52,12.7177730737,15.2461350614,15.6230397968,150.990219178
4463,GARNER,50438,Hancock,14718,0.33460903002,111.019045961,159423.35,1436,9.7360097493,13980.91,51,13.8467409471,13.8433255617,37.1925835655,436.77630137
4464,ELDRIDGE,52748,Scott,9884,0.334317262691,85.5660033445,102336.94,1196,5.78026755853,6913.2,51,15.3523996656,19.6449680631,28.5859197324,280.375178082
4466,FAYETTE,52142,Fayette,7290,0.335014788828,175.686333973,91532.58,521,13.8630518234,7222.65,35,13.7541266795,14.6325884288,58.9717082534,250.774191781
4467,MUSCATINE,52761,Muscatine,3528,0.333945010119,45.8813258984,37026.23,807,3.40714993804,2749.57,34,10.0598636927,16.8613207175,15.329826518,101.441726027
4468,MUSCATINE,52761,Muscatine,2076,0.333923197308,47.8682994924,18860.11,394,3.19873096447,1260.3,13,10.6962690355,17.9382434144,15.9874365482,51.6715342466
4470,WATERLOO,50703,Black Hawk,2542,0.334204055497,82.8153873239,23519.57,284,6.96042253521,1976.76,21,9.35661971831,15.4109104741,27.7190492958,64.4371780822
4471,WATERLOO,50702,Black Hawk,4833,0.334015928873,87.8185806452,40835.64,465,6.77496774194,3150.36,35,10.6812258065,16.308738341,29.3435268817,111.878465753
4473,PANORA,50216,Guthrie,6741,0.334306125696,143.450897436,67135.02,468,10.2756410256,4809.0,45,15.4946153846,15.996967847,47.9451709402,183.931561644
4474,COUNCIL BLUFFS,51501,Pottawattamie,9295,0.333674889645,111.80400314,71219.15,637,6.6398744113,4229.6,21,10.7183045526,19.511862899,37.3062166405,195.120958904
4476,COUNCIL BLUFFS,51501,Pottawattamie,6171,0.333616966071,93.4168899522,39048.26,418,6.18313397129,2584.55,18,10.0544497608,18.7644280006,31.1662679426,106.981534247
4478,DES MOINES,50315,Polk,24730,0.334101201638,78.9396204033,199638.3,2529,5.6535508106,14297.83,53,12.156706208,18.4496110264,26.3514511665,546.954246575
4481,IOWA CITY,52240,Johnson,33809,0.334357409735,155.326954391,412082.41,2653,11.7049981153,31053.36,45,15.2177271014,19.0017387553,51.8773275537,1128.99290411
4482,INDIANOLA,50125,Warren,8996,0.334103966965,102.731028152,83931.25,817,7.80388004896,6375.77,46,13.0967809058,15.9163799746,34.4879681763,229.948630137
4485,SANBORN,51248,O'Brien,5321,0.333941478577,49.2552231163,67331.89,1367,4.21544989027,5762.52,47,12.730380395,15.2631722997,16.5034235552,184.470931507
4487,CEDAR RAPIDS,52402,Linn,3676,0.334432549384,86.8218820225,30908.59,356,6.34957865169,2260.45,15,10.1132022472,17.3145087614,29.0271348315,84.6810684932
4490,CEDAR RAPIDS,52404,Linn,10591,0.334228293586,58.5125361767,76826.96,1313,3.87575780655,5088.87,39,10.0628560548,18.9636740237,19.5418659558,210.484821918
4491,CEDAR RAPIDS,52403,Linn,4581,0.334330854014,91.7091246684,34574.34,377,6.84549071618,2580.75,26,9.49190981432,16.1823556903,30.6460212202,94.7242191781
4492,CEDAR RAPIDS,52404,Linn,4772,0.334418032364,113.708043478,41844.56,368,7.89586956522,2905.68,20,11.9960597826,17.3509921507,38.0190217391,114.642630137
4493,CEDAR RAPIDS,52404,Linn,3985,0.334669922154,127.609546926,39431.35,309,8.65132686084,2673.26,18,12.2852427184,17.2473065958,42.6681553398,108.03109589
4495,GRUNDY CENTER,50638,Grundy,7142,0.334445146349,51.4315177923,70821.2,1377,4.697610748,6468.61,49,11.3000363108,13.5650991447,17.2157371097,194.030684932
4496,CEDAR RAPIDS,52402,Linn,9743,0.333584307044,66.2186516854,58934.6,890,4.1891011236,3728.3,27,10.5905168539,21.3272617834,22.0910561798,161.464657534
4498,WINTHROP,50682,Buchanan,1750,0.334459770202,85.5061904762,21547.56,252,6.60257936508,1663.85,18,13.8008333333,15.2977588813,28.6093650794,59.0344109589
4502,WATERLOO,50703,Black Hawk,20785,0.333968981837,82.3344380816,115021.21,1397,5.68073013601,7935.98,52,9.61087329993,18.4616244402,27.4814101646,315.12660274
4503,TREYNOR,51575,Pottawattamie,1919,0.334968314331,104.551277778,18819.23,180,7.72505555556,1390.51,12,12.9595,16.3973677249,34.9637222222,51.5595342466
4504,INDIANOLA,50125,Warren,10741,0.333101644789,98.5930169972,69606.67,706,8.38226628895,5917.88,45,9.97195467422,13.429687622,32.839490085,190.703205479
4505,JOHNSTON,50131,Polk,2445,0.334943281404,144.471094527,29038.69,201,8.4552238806,1699.5,13,14.3482089552,18.423281213,48.3191542289,79.5580547945
4506,TIFFIN,52340,Johnson,3853,0.334989707583,114.676633987,35091.05,306,8.44901960784,2585.4,18,11.1922222222,16.6943059446,38.408627451,96.1398630137
4509,AMES,50010,Story,44269,0.334451497867,133.659404097,574200.8,4296,9.20323556797,39537.1,56,16.5664106145,20.4790099415,44.7033379888,1573.15287671
4510,MALVERN,51551,Mills,3302,0.334957305121,124.160495868,30046.84,242,9.68181818182,2343.0,21,10.7602892562,13.6187012987,41.5457024793,82.320109589
4511,DES MOINES,50317,Polk,8298,0.333820097974,78.7610770975,69467.27,882,4.75388888889,4192.93,32,13.2864852608,20.735686575,26.2797845805,190.321287671
4512,WATERLOO,50701,Black Hawk,2558,0.334147826842,107.867439024,26535.39,246,9.46829268293,2329.2,29,11.5611788618,12.9390969803,36.0385365854,72.6996986301
4514,FORT DODGE,50501,Webster,5090,0.334300238743,140.037629179,46072.38,329,10.8916413374,3583.35,24,10.8843161094,15.4260334347,46.8158662614,126.22569863
4515,DOWS,50071,Wright,2230,0.335384313853,154.622818792,23038.8,149,13.1053691275,1952.7,20,11.3766442953,13.5230217322,51.8306040268,63.12
4516,OAKLAND,51560,Pottawattamie,5032,0.334335145831,94.5227145709,47355.88,501,6.28143712575,3147.0,24,10.2815768463,17.208952571,31.5826147705,129.742136986
4517,CEDAR RAPIDS,52402,Linn,5139,0.334281182184,118.041358885,33877.87,287,10.7671428571,3090.17,23,11.703554007,14.5968234611,39.4335888502,92.8160821918
4518,WEST DES MOINES,50266,Polk,4261,0.334453796165,131.454189189,38910.44,296,8.11952702703,2403.38,18,11.3833108108,17.3739263466,43.9193581081,106.603945205
4520,HUXLEY,50124,Story,4087,0.334524138186,130.875727003,44105.12,337,9.22299703264,3108.15,28,13.3914243323,15.3828801046,43.7338575668,120.835945205
4521,GRAND JUNCTION,50107,Greene,1907,0.334528870282,120.892578616,19221.92,159,8.91106918239,1416.86,10,13.0155974843,17.4821109646,40.4616981132,52.6627945205
4522,MONROE,50170,Jasper,3364,0.334088887926,63.1776138829,29124.88,461,4.87422993492,2247.02,16,11.4139479393,16.9480803262,21.1103687636,79.7941917808
4523,EXIRA,50076,Audubon,3802,0.334603048222,154.090039526,38984.78,253,11.8725296443,3003.75,23,11.5832411067,14.5881760609,51.533201581,106.807616438
4524,NORA SPRINGS,50458,Floyd,2898,0.33432141073,100.095194805,30829.32,308,8.13743506494,2506.33,17,12.1522402597,17.7300003771,33.5542857143,84.463890411
4525,AKRON,51001,Plymouth,4002,0.334874973483,74.4314874552,41532.77,558,6.05496415771,3378.67,22,11.5586917563,16.3271659218,24.9500358423,113.788410959
4527,GILMORE CITY,50541,Humboldt,2531,0.333735186839,128.027409639,21252.55,166,11.4924698795,1907.75,17,10.2424698795,14.4245238095,42.761626506,58.2261643836
4537,LEON,50144,Decatur,3155,0.334690217474,135.497130435,31164.34,230,9.84586956522,2264.55,19,12.2936521739,15.3379751553,45.3351304348,85.3817534247
4538,CLARKSVILLE,50619,Butler,3071,0.334619333489,162.703186275,33191.45,204,14.3350490196,2924.35,14,12.1195588235,12.1052847806,54.4003431373,90.9354794521
4543,MARION,52302,Linn,3769,0.335328515576,152.097878788,30115.38,198,11.8848484848,2353.2,13,10.1368181818,15.6342911255,50.9626767677,82.507890411
4544,OSCEOLA,50213,Clarke,2495,0.334244515539,137.04013986,19596.74,143,10.8685314685,1554.2,14,9.95538461538,15.5105894106,45.7834965035,53.6896986301
4545,COUNCIL BLUFFS,51503,Pottawattamie,8104,0.333545682735,96.2624090909,84710.92,880,6.15871590909,5419.67,26,14.6699318182,19.2485617718,32.1046704545,232.084712329
4547,HAMPTON,50441,Franklin,4531,0.334559788724,95.2352087114,52474.6,551,8.5331215971,4701.75,34,12.9194555354,13.6616742287,31.8490744102,143.766027397
4549,COLO,50056,Story,4566,0.33456860907,152.518333333,43925.28,288,12.35625,3558.6,23,11.7117361111,14.263494957,51.1025,120.343232877
4551,URBANA,52345,Benton,3763,0.335036646368,118.488126984,37323.76,315,9.70711111111,3057.74,25,11.0121269841,14.996574452,39.7333333333,102.256876712
4552,BUFFALO,52728,Scott,3755,0.334632440593,128.256630824,35783.6,279,10.2532258065,2860.65,22,10.4289964158,14.8452892985,42.9082795699,98.037260274
4557,TRAER,50675,Tama,5444,0.334276133144,64.1574913194,73909.43,1152,5.98380208333,6893.34,50,14.1709548611,13.347198144,21.5227864583,202.491589041
